 INFO  Accepting connections at http://localhost:3000
 HTTP  22/09/2026 21:54:32 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:54:32 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:32 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:32 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:32 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:32 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:32 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:32 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:32 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:32 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:32 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:54:32 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:32 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:54:32 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:32 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:32 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:32 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:32 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:32 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:32 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:32 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:54:32 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:32 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:32 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:32 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:32 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:32 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:32 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:32 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:32 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:32 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:32 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:32 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:32 ::1 GET /Markets/Components/2.%20Claude%20Opus%205%20Medium
 HTTP  22/09/2026 21:54:32 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:32 ::1 GET /Markets/Components/2.%20Claude%20Opus%205%20Medium
 HTTP  22/09/2026 21:54:32 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:32 ::1 GET /Markets/Components/2.%20Claude%20Opus%205%20Medium
 HTTP  22/09/2026 21:54:32 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:54:32 ::1 GET /Markets/Components/2.%20Claude%20Opus%205%20Medium
 HTTP  22/09/2026 21:54:32 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:32 ::1 GET /Markets/Components/2.%20Claude%20Opus%205%20Medium
 HTTP  22/09/2026 21:54:32 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:32 ::1 GET /Markets/Components/3.%20Mimo%20v2.6%20Flash%20Vol%202
 HTTP  22/09/2026 21:54:32 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:32 ::1 GET /Markets/Components/3.%20Mimo%20v2.6%20Flash%20Vol%202
 HTTP  22/09/2026 21:54:32 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:54:33 ::1 GET /Markets/Components/3.%20Mimo%20v2.6%20Flash%20Vol%202
 HTTP  22/09/2026 21:54:33 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:45 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:45 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:45 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:45 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:54:45 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:45 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:54:45 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:45 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:45 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:45 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:45 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:45 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:45 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:45 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:45 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:45 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:45 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:45 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:45 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:45 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:45 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:45 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:54:45 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:45 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:54:45 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:45 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:45 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:45 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:45 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:45 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:45 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:45 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:54:45 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:45 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:54:45 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:45 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:45 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:45 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:45 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:45 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:45 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:45 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:54:46 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:46 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:46 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:46 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:46 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:46 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:54:46 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:46 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:54:46 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:46 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:46 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:46 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:54:46 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:46 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:46 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:46 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:54:46 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:46 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:46 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:46 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:46 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:46 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:54:46 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:46 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:46 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:46 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:54:46 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:54:46 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:54:46 ::1 GET /Markets/Components/2.%20Claude%20Opus%205%20Medium
 HTTP  22/09/2026 21:54:46 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:46 ::1 GET /Markets/Components/2.%20Claude%20Opus%205%20Medium
 HTTP  22/09/2026 21:54:46 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:54:46 ::1 GET /Markets/Components/2.%20Claude%20Opus%205%20Medium
 HTTP  22/09/2026 21:54:46 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:54:46 ::1 GET /Markets/Components/2.%20Claude%20Opus%205%20Medium
 HTTP  22/09/2026 21:54:46 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:46 ::1 GET /Markets/Components/2.%20Claude%20Opus%205%20Medium
 HTTP  22/09/2026 21:54:46 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:46 ::1 GET /Markets/Components/3.%20Mimo%20v2.6%20Flash%20Vol%202
 HTTP  22/09/2026 21:54:46 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:54:46 ::1 GET /Markets/Components/3.%20Mimo%20v2.6%20Flash%20Vol%202
 HTTP  22/09/2026 21:54:46 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:54:46 ::1 GET /Markets/Components/3.%20Mimo%20v2.6%20Flash%20Vol%202
 HTTP  22/09/2026 21:54:46 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:54:46 ::1 GET /Markets/Components/3.%20Mimo%20v2.6%20Flash%20Vol%202
 HTTP  22/09/2026 21:54:46 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/2.%20Claude%20Opus%205%20Medium
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/2.%20Claude%20Opus%205%20Medium
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/2.%20Claude%20Opus%205%20Medium
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/2.%20Claude%20Opus%205%20Medium
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/2.%20Claude%20Opus%205%20Medium
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/3.%20Mimo%20v2.6%20Flash%20Vol%202
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/3.%20Mimo%20v2.6%20Flash%20Vol%202
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/3.%20Mimo%20v2.6%20Flash%20Vol%202
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/3.%20Mimo%20v2.6%20Flash%20Vol%202
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:56:06 ::1 GET /Markets/Components/3.%20Mimo%20v2.6%20Flash%20Vol%202
 HTTP  22/09/2026 21:56:06 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/4.%20Mimo%20v2.6%20Flash
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 2 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/1.%20Claude%20Opus%205%20Low
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/2.%20Claude%20Opus%205%20Medium
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/2.%20Claude%20Opus%205%20Medium
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/2.%20Claude%20Opus%205%20Medium
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/2.%20Claude%20Opus%205%20Medium
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 0 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/3.%20Mimo%20v2.6%20Flash%20Vol%202
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/2.%20Claude%20Opus%205%20Medium
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/3.%20Mimo%20v2.6%20Flash%20Vol%202
 HTTP  22/09/2026 21:57:03 ::1 Returned 304 in 1 ms
 HTTP  22/09/2026 21:57:03 ::1 GET /Markets/Components/3.%20Mimo%20v2.6%20Flash%20Vol%202
